,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
r3zm_Relax,17.181539199904698,13.501350135013501,19.595035924232526,1.4064690322371556,6.093685789219025,16.4,3517.9024390243903,370.45307057709755,316.4670679802282,0.08995902344238775,371.18822718399895,3422.0,3298.0,3674.0,3062.0,4444.0,1759.341463414634,181.66890410802185,1714.0,1653.0,1816.0,1513.0,2413.0,1.922679993285418,0.19424906961552094,1.9030843462422706,1.765261377857676,2.1409293752575405,1.581464962449581,2.3062870315481394,38245.5,21360.74573699327,38713.5,16295.400000000001,60076.600000000006,1051.0,74168.0,1.3230659881805447,-1.6135034601168416,-3.789561257387201e-18,0.702531457778281,-1.1549879826563094,-0.11579470791048294,0.033016593635791486,-0.6225523947840071,0.6265590706621725,-1.0764367389862277,1.0313001342289758,15883.366824841642,10721.576715971238,5161.520603394411,0.0,0.26950547599081626,2.0772128099072824,67.50306001650466,32.49693998349533,0.0703125,0.1875,130.97493915822218,177.02294960682357,0.7398754763104094,0.02379752823051806
r3zm_Speaking,13.743424760075094,9.342883836810962,17.554125219426567,2.70809460345906,8.211241382615604,11.0,4565.636363636364,1621.5513682890223,1026.2035304706437,0.22476681205800406,1629.2890474068743,4276.0,3710.0,5952.0,3418.0,6422.0,2487.4545454545455,724.5074017610942,2289.0,2009.0,2882.0,1626.0,4444.0,1.5260419571342227,0.5594622804331724,1.3676131667876041,1.1933622817604204,1.6327996460999934,0.9431938665352793,3.199486911596497,14788.916666666666,8306.437643562303,15578.5,5888.6,22549.0,945.0,28307.0,2.4469347703198427,-1.6416219814671913,-3.694822225952521e-17,0.6237880641681531,2.0748299933551397,0.5725962272906495,-0.021161236476705658,-0.372231233902236,0.3668341600719951,-0.9474504102733993,0.9350781588875107,138078.50185814966,125614.05894980484,12462.677611093472,0.0,1.7652972513472625,10.079219158970405,90.97409315899,9.025906841009997,0.09090909090909091,0.18181818181818182,573.3049842797462,443.36419002891967,1.2930791371363366,0.09531017980432521
r3zm_Stroop,12.476429049554719,8.241758241758241,18.76172607879925,3.937561540925411,10.519967837041008,10.0,5277.6,1504.992416206642,1505.7545085438062,0.28531046470816396,1512.0361547705575,5707.0,3534.8,6772.0,3198.0,7280.0,2573.0,682.7668309566199,2531.0,1856.0,3127.0,1751.0,3707.0,1.4840679557008478,0.4242241260538418,1.4237272818432216,1.1663980806353045,1.7274739528169802,0.8615983093086157,2.258144339740292,15680.608695652174,8307.437504451007,16600.0,7673.4000000000015,23265.200000000004,433.0,28736.0,1.5615261052150209,-1.1629420329354936,-1.8947806286936006e-18,0.5466031130405982,0.15468881881787944,0.41185220255044286,-0.023845264995707532,-0.3567869152727519,0.32980188575517466,-0.8783790237162142,0.9745557923379119,221642.75436400526,138074.4833460745,83557.22752282425,0.0,11.043495106520476,1.6524541016916636,62.29906487873902,37.70093512126099,0.09090909090909091,0.18181818181818182,532.0951715670217,948.0283698937794,0.5612650301030966,0.10536051565782678
r3zm_Video1,14.215441163984451,8.244023083264633,19.62066710268149,3.6919302603761666,11.376644019416858,12.832369942196532,4547.5675675675675,1774.1226618066187,1278.3188398226143,0.2810994714931459,1775.83404504913,3996.0,3349.2,6088.0,3058.0,7278.0,2340.4166666666665,766.3303383659035,2014.0,1720.0,2979.0,1554.0,4627.0,1.6016590371455834,0.5081355887048038,1.4757332902023068,1.3390506538076812,1.697012734847166,1.0795221071366228,3.7579963443850084,42503.36,25474.90531569712,43188.0,17020.0,68214.2,608.0,85770.0,2.9489214033658073,-2.9975048036921037,3.4171766251584007e-17,0.6543666029290474,3.132006954362219,-0.08784113910247085,0.018632545691325008,-0.4017192001426655,0.40590840962019487,-0.9532482303176302,0.8778219860397494,168532.99338942705,153668.35854163414,14863.55080249715,0.0,1.0840452957419466,10.33860351295177,91.18057176214224,8.819428237857755,0.0703125,0.1640625,627.247082410094,646.0248828842086,0.9709333170105147,0.03800264575240586
r3zm_Video2,14.195063417605832,6.584723441615452,19.35483870967742,4.3443400470631595,12.770115268061968,12.413793103448276,4711.75,2412.3014417246227,1631.7633930301702,0.34631790588001704,2415.9962568355686,3666.0,3240.3999999999996,6074.4,3100.0,9112.0,2151.92,803.0208425688588,1673.0,1594.4,2934.3999999999996,1508.0,4504.0,1.4094181387931257,0.6380618370580928,1.2034523608641239,1.0934688291284298,1.4897344065225047,0.9700905577671697,4.294004458407458,28594.58823529412,16166.245670091246,28006.0,11849.0,45086.0,169.0,56710.0,3.601453397152185,-1.968622645656882,2.0213715758692506e-17,0.5925050886051485,7.328284550113086,1.076926272520266,-0.0018622999236364802,-0.35420469305747965,0.3199003931050588,-0.8439705428710126,0.7660245945542472,322368.41127491696,223712.32848046633,98651.36361481599,0.0,4.719179634672895,2.2677063984026677,69.39749542710373,30.60250457289626,0.1171875,0.1640625,852.8773538547829,779.8465701456048,1.0936476308353098,0.014115009179885174
r5s8_Baseline,11.650303115058872,6.353240152477763,17.77251184834123,3.0233199712896193,11.419271695863468,10.0,5542.8,2306.7124808124227,1609.9165692668673,0.2904518599384548,2371.272607225449,5285.0,4459.6,6234.8,3376.0,9444.0,2502.2727272727275,585.1054436298548,2210.0,1993.0,3148.0,1668.0,3340.0,1.8799011791113338,0.3694423764055855,1.8898589172275715,1.489890935617456,2.234665308733831,1.2794790284723527,2.418927478452599,14860.347826086956,8637.389715441135,14501.0,6388.200000000001,23337.4,499.0,29112.0,1.6129266536016722,-1.3924329213598245,2.0842586915629606e-17,0.6603024188444029,-0.41532619091252876,0.2932590964148938,-0.05459278367352962,-0.45860849384290336,0.4351707637342884,-1.005604634186224,1.1920312643871536,75583.11132769729,68816.61126047418,6765.5540793443715,0.0,0.9459878787491371,10.171614985766691,91.0487427173774,8.951257282622613,0.09090909090909091,0.18181818181818182,815.546018715054,520.9280654588655,1.5655636023309107,0.10536051565782678
r5s8_Breathing,10.481545570479835,6.327778949588694,18.181818181818183,2.3676667346634384,11.85403923222949,9.666666666666666,6030.0,1830.1626042959313,1445.3043111138006,0.23968562373363195,1835.4823032964077,5500.0,5223.6,6698.000000000002,3300.0,9482.0,2934.5172413793102,663.1089586802799,2810.0,2521.2,3209.0000000000005,1581.0,4937.0,2.2149730632054294,0.2835445579298228,2.214612445966482,2.043946910138322,2.419200978111706,1.4156187579757866,2.8322130221957798,47827.6,25882.033023701984,49536.0,20661.800000000003,73879.40000000001,621.0,89079.0,1.8159170562642488,-1.4327762279136882,2.4632148173016805e-17,0.786226119377406,-1.1428387077639308,0.21477461074978135,-0.07786623304345641,-0.6910608842060673,0.6911155875561824,-1.107123030318495,1.2830043275555802,635096.7126628243,613674.9665125997,21421.135769976787,0.0,0.6103802478275946,28.64810592222229,96.62710325366699,3.3728967463330095,0.0703125,0.1640625,647.0601940858425,749.7496737857488,0.8630349791532537,0.014961070884407235
r5s8_Counting1,13.023232572234775,6.6166740185266875,19.255455712451862,3.3247529024240308,12.638781693925175,11.0,4965.818181818182,2046.4546513421694,1516.9221121121798,0.30547274518955,2072.9546063529706,4924.0,4056.0,5332.0,3116.0,9068.0,2295.4166666666665,356.81168196807806,2179.0,2048.4,2547.2,1783.0,3139.0,2.0420248268998726,0.3605228312108887,2.1290671364775813,1.8093190490240585,2.3132206476201325,1.1252035350149505,2.5112729366294966,14590.84,8288.554617929474,15018.0,6060.6,22575.800000000003,461.0,28961.0,1.640295345451515,-1.3598162370892586,7.673861546209082e-17,0.736459242020075,-0.9287748419709034,0.3908699095217907,-0.15170204326588055,-0.5884862192255969,0.6095394719371181,-1.0317415153459009,1.3108583242038672,61997.70390400056,38758.57956926807,23233.93345973841,0.0,5.190874994079475,1.6681884553225559,62.52138794749749,37.478612052502505,0.1276595744680851,0.1702127659574468,723.5309806773998,511.6587534675821,1.4140889328559911,0.09531017980432521
r5s8_Counting2,12.939542162247115,7.67067246228586,18.181818181818183,3.2263147579812577,10.511145719532323,11.0,4958.545454545455,2412.8510604676785,1332.7835781235085,0.26878518919328603,2413.8778759498173,4936.0,3668.0,5660.0,3300.0,7822.0,2228.153846153846,502.9292420263581,2141.0,1817.4,2373.8,1571.0,3330.0,2.013207516387965,0.37690160071239565,2.005641505325758,1.6499725084164765,2.3374655192258342,1.3962166300253003,2.6395367788615944,15203.73076923077,8787.606743230413,15721.5,6218.0,23860.0,374.0,29340.0,1.7707712399984064,-1.198729508604541,1.0421293457814803e-17,0.731181721287599,-0.8113837062188605,0.40871824177577054,-0.10075729980873095,-0.6103789336448708,0.5446025803187412,-1.015630395360248,1.3277041719409262,252116.77210822728,144033.38797872874,108079.13205297932,0.0,4.252076519218802,1.332666031293858,57.13059706856832,42.86940293143167,0.1258741258741259,0.16783216783216784,853.0716734249239,486.2673338812715,1.7543265072237249,0.09531017980432521
r5s8_Counting3,12.204992913501307,7.006071929005138,19.9203187250996,3.673682412614264,12.914246796094464,10.0,5393.0,2564.7187606027396,1678.3587816673764,0.31121060294221703,2571.681421430993,5215.0,4031.2,6406.0,3012.0,8564.0,2375.5,596.2246640319402,2328.5,1775.6,2940.6,1516.0,3280.0,1.7493275836556614,0.45708224222144395,1.664627743871261,1.5736822559128631,2.007178924887131,1.0204782331113702,2.829876487850603,15633.454545454546,8248.884529147357,15817.5,6442.8,24164.2,1506.0,28471.0,1.9909993408865012,-1.4352811877888891,-6.631732200427602e-18,0.626193763355876,0.09081175055882662,0.26763003290440796,-0.028050425454270903,-0.4262924293574785,0.3836227820264716,-1.0227532603693938,1.086328439510983,320922.1331073088,292526.92354397214,28391.72934079094,0.0,3.480222545735843,10.303244301631642,91.15298251267869,8.8470174873213,0.08695652173913043,0.17391304347826086,906.7650137292774,833.3044291283578,1.0881557592076643,0.10536051565782678
r5s8_Math,12.614352660928407,7.635530669381522,16.997167138810198,3.180548547380034,9.361636469428676,10.0,5112.2,1412.326615601293,1439.407503106747,0.28156322192143246,1462.9597093259647,4596.0,3886.8,6534.0,3530.0,7858.0,2304.75,608.3046283181917,2091.5,1824.6000000000001,2524.0,1676.0,3635.0,2.068189188443369,0.4009007442493727,2.062649103480628,1.7374683506119792,2.3843174515656314,1.2988454153370093,2.5930364817641216,14517.0,8128.281388665954,14970.5,6672.200000000001,22024.000000000004,485.0,28142.0,1.7456579285302556,-1.2108997105638084,6.063298011819522e-17,0.7296644147535263,-0.6474625838765915,0.5180899794018428,-0.13554909384205321,-0.573554286870283,0.5380152061800867,-1.028117979226535,1.4188399366598787,47830.794393991324,41744.19232372109,6086.3439588241645,0.0,0.2581114460716285,6.858664677207258,87.27519189232831,12.724808107671684,0.08888888888888889,0.17777777777777778,499.33286357096034,808.9517527464817,0.6172591404563614,0.10536051565782678
r5s8_Reading,11.913862113916327,7.2533849129593815,16.438356164383563,3.3931620235617,9.184971251424182,10.0,5530.2,2549.571428522018,1769.6436816489359,0.3199963259283454,2549.6017989743677,4892.0,4016.0,7923.2,3650.0,8272.0,2287.75,640.1902223818583,1958.5,1831.4,2998.8,1565.0,3627.0,2.0403355192123347,0.3095387066669914,2.070655698069241,1.8255640861695404,2.196203037400473,1.3877054169740395,2.6402696282040923,14618.666666666666,8970.740352513956,14992.5,4939.400000000001,24002.4,319.0,28832.0,1.7917384946940882,-1.538296001821968,1.8947806286936004e-17,0.7165748404156408,-0.6835639896880785,0.33600161547004087,-0.1357069460120668,-0.5154614381025806,0.5294979513061561,-1.0100451506278019,1.2244903113712142,251742.99621896187,237028.14452237607,14713.591655083253,0.0,1.260041502526984,16.10946871972538,94.15528315705613,5.844716842943857,0.08108108108108109,0.16216216216216217,901.4096231136958,899.329873974073,1.0023125542693612,0.10536051565782678
r5s8_Relax,14.002167618589283,10.366275051831375,17.825311942959,1.899073982166633,7.459036891127626,13.2,4363.515151515152,818.5923488487722,586.0836697539437,0.13431457194561058,818.9913766334784,4334.0,3867.6000000000004,4796.4,3366.0,5788.0,2175.7272727272725,294.94254938549733,2172.0,1962.6,2365.6,1514.0,2918.0,2.3689536260995685,0.3052569622772821,2.3162761450493194,2.109874339028959,2.6289880255629057,1.9119833596362728,3.0705863549692487,36373.23529411765,21341.238847880497,35246.0,14245.0,58416.6,693.0,73565.0,1.9450279227803082,-1.6361768131425014,1.8947806286936006e-18,0.8610995853358835,-1.1129815355793775,0.12536262427253378,-0.04318974338722585,-0.7364074810203739,0.7541111587431184,-1.2645048752054548,1.4003742219972761,51959.544017093955,35791.95879510227,16166.29977894697,0.0,1.2854430447187426,2.2139858399578474,68.88598613075672,31.11401386924329,0.0703125,0.1640625,289.41610044919537,297.2146535636639,0.9737612092103728,0.01524379109366869
r5s8_Speaking,14.752401351522865,7.545271629778672,18.78522229179712,3.4487052908622244,11.239950662018448,12.0,4386.666666666667,1590.5073155006728,1403.081925223502,0.3198515027105247,1644.148301207539,3847.0,3394.8,5372.000000000001,3194.0,7952.0,2147.230769230769,846.8101370933296,1847.0,1654.6,2073.4000000000005,1529.0,4338.0,1.6896894468709684,0.319249633225575,1.6765986134548638,1.518494524268477,1.9142880982903003,0.9615402086449475,2.3462592399959377,14652.814814814816,8124.284761850262,14973.0,6581.400000000001,22147.4,226.0,29209.0,1.5480755524288534,-1.528732300157495,0.0,0.6194105933603965,-0.704413953766851,0.056605989941240574,-0.03795473310572683,-0.4908409982109052,0.5075311755640597,-0.9278303247550105,0.9742520655780863,48980.98666623367,41041.40289811124,7939.246457779402,0.0,0.3373103430301667,5.169433033269316,83.79105511629035,16.208944883709652,0.12676056338028172,0.16901408450704228,562.3292541586686,645.5992859479701,0.8710190150426957,0.08701137698962969
r5s8_Stroop,12.802298727386097,9.090909090909092,19.26782273603083,3.149060585551317,10.176913645121738,11.0,4967.090909090909,1638.1094102653826,1164.3977338713041,0.23442247286841292,1654.9367359509547,5028.0,3914.0,6176.0,3114.0,6600.0,2097.076923076923,512.006980351825,1946.0,1636.4,2679.4,1532.0,3026.0,1.85884715429187,0.32438033044920217,1.893016868771496,1.7134273304260763,2.0263805492883655,1.0326169632004043,2.424937241735862,14795.346153846154,8568.552655550804,13779.0,6106.0,23718.0,998.0,29265.0,1.6003475293102485,-1.2060720712060966,-1.4684549872375404e-17,0.6455196787326906,-0.8841619000261467,0.3506542864123274,-0.09325473426026998,-0.5426812733653942,0.5044620050615213,-0.8561381278589999,1.0965974272890375,132969.89721176345,116341.28931427201,16627.966304756912,0.0,0.6415927345118594,6.996723903691651,87.49487900240803,12.505120997591959,0.08633093525179857,0.17266187050359713,579.1591361620741,570.7956771034623,1.0146522817079708,0.09531017980432521
r5s8_Video1,14.56587058380905,5.462490895848507,19.65923984272608,3.6192815511957432,14.196748946877573,13.179190751445088,4470.421052631579,2273.6984772661212,1531.0218918229084,0.3424782305285651,2273.7942097094246,3929.0,3313.2,5415.200000000001,3052.0,10984.0,2247.135135135135,588.8272431528926,2042.0,1725.0,2854.2,1528.0,3997.0,1.6720502825586108,0.34297022149322803,1.6259824195290085,1.394359413154315,1.9151723179619369,1.0386844032109313,2.56282536350591,44524.32467532468,25082.187779969492,45930.0,17934.400000000005,69903.8,688.0,85626.0,1.7271015855258902,-1.8148691360227103,6.407206172172002e-18,0.6044884276840067,-0.19428252927862477,0.007252317254264723,-0.0017915434328273595,-0.4349183119528304,0.4204849760356334,-0.9776216930905349,0.9967721698205593,480812.1824835655,402719.4225860441,78086.13736764138,0.0,6.622529880049184,5.157374102012243,83.75931065040862,16.240689349591374,0.09375,0.1640625,803.8738058242006,735.2658290025167,1.0933104383686094,0.07849516271670076
r5s8_Video2,15.199360837130738,9.099181073703367,18.472906403940886,2.2812223630304858,9.37372533023752,13.448275862068966,4060.076923076923,999.6167777703613,771.5344313108942,0.19002951075276378,1000.4886805956377,3940.0,3448.0,4380.0,3248.0,6594.0,2003.75,392.416563015084,1982.0,1722.4,2126.7999999999997,1556.0,3366.0,2.354102780122859,0.18944479087958707,2.34002982362082,2.2008512482563116,2.4898424052496013,2.0409918230986,2.881260976583265,27920.125,16451.649521142794,26804.0,10953.0,44057.0,996.0,57101.0,1.7573928335082374,-1.6384312019530778,-2.2541355755148005e-17,0.8318632434713933,-1.2672348145357997,0.07502233802154729,-0.044045776737658957,-0.7537202372728926,0.7768605315635677,-1.1995675271694903,1.260727006281423,111299.14913827473,82871.90595410927,28426.10645609247,0.0,1.1367280729853633,2.9153449517300185,74.45946622000332,25.54053377999668,0.140625,0.1640625,353.41790107463424,422.38152800519106,0.8367266976464244,0.008909121041291268
tmvd_Baseline,12.624482454121914,6.709908297919928,15.723270440251572,2.779894865448467,9.013362142331644,11.0,5078.181818181818,1982.2052769579643,1516.297033636509,0.29859053651989975,1992.5932851437597,4434.0,3996.0,6028.0,3816.0,8942.0,2904.777777777778,953.8441263036381,2648.0,2143.4,3774.0000000000005,1741.0,4618.0,1.1340888080968852,0.3151206183645995,1.066085826700267,0.8669736019712262,1.3192970162350213,0.7861429832579624,1.8803702207542374,14500.454545454546,8622.517549086086,13010.5,6376.8,23576.800000000003,917.0,28847.0,1.2850734764276437,-1.027409581572484,-4.736951571734001e-18,0.4141128494783354,0.3149022855054744,0.05645861117325505,0.02229187864103395,-0.29796961890147544,0.25612537819081427,-0.7476778202591697,0.6501066776035226,319309.6756692189,312836.6144877102,6472.716889351615,0.0,0.34429215708571687,48.33157696150181,97.97290080392038,2.0270991960796154,0.08,0.16,700.8153965203675,846.3917414530933,0.8280035853341396,0.09531017980432521
tmvd_Breathing,9.294774145081794,5.0899219545300305,15.159171298635675,3.5764118782762093,10.069249344105645,7.666666666666667,7458.95652173913,3513.2667346446,2680.296470919343,0.359339334276533,3517.416949979061,8438.0,4705.6,10088.0,3958.0,11788.0,2981.689655172414,1036.2108393980868,2881.0,2030.2,3680.2000000000003,1615.0,5169.0,1.639253922202372,0.4162520497893168,1.5278612265162863,1.3464085248970266,1.9348717721941742,0.9758359929033513,2.6259259307500766,43934.57407407407,26255.401755745886,42771.0,17335.800000000003,73606.6,1557.0,89153.0,1.8524075840475014,-1.5007893153168708,5.684341886080802e-18,0.5769991356253195,-0.11978995287752925,0.24132995980761018,-0.0692825276280985,-0.3953056228911218,0.43870647295089993,-0.9197414658990848,0.9972319022202266,653487.0953949776,610062.9449038636,43420.2683650021,0.0,3.88212611184736,14.05018826174715,93.3555648433868,6.644435156613196,0.0703125,0.1640625,1242.1273660921577,1453.794947359132,0.8544034138710719,0.09393048302191875
tmvd_Counting1,13.395007839115031,9.202453987730062,18.32620647525962,3.014209707483452,9.12375248752956,11.0,4722.0,1767.334546711516,1102.2463014639284,0.23342784867935798,1777.8415002468582,4398.0,3660.0,6182.0,3274.0,6520.0,2164.153846153846,510.4947594327331,2211.0,1677.6,2354.6,1500.0,3246.0,1.4205479750385903,0.3603539398666278,1.396628175747256,1.08391648673445,1.7205769403594684,0.9696627793294992,2.2001158278165684,14515.884615384615,8629.43155863397,15355.5,5256.0,22621.0,395.0,28529.0,1.5828511894081165,-1.2570327540501118,2.6526928801710407e-17,0.5331730563254401,-0.1676247848365251,0.4229118708462329,-0.069243460041696,-0.39491403151544924,0.3725107563080287,-0.7600817123370415,0.938113161714896,58450.04533464915,24820.482230018704,33624.60306707753,0.0,4.960037552919095,0.7381643191595293,42.46804004793176,57.53195995206825,0.0916030534351145,0.183206106870229,624.847121302483,451.6315367642078,1.3835329697728997,0.09531017980432521
tmvd_Counting2,13.37406255350693,8.685581933989578,19.26782273603083,3.133600121410066,10.582240802041252,12.0,4747.5,1883.4586788781226,1148.9418682712658,0.24200987220037193,1883.4992579094514,4577.0,3770.0,5346.4,3114.0,6908.0,2181.6666666666665,479.07712206792854,2080.0,1784.0,2516.0,1596.0,3348.0,1.524643883881025,0.28762596514190886,1.5259059272333169,1.3093713101839326,1.6452807937291722,0.9862978091560808,2.256903434193377,15294.115384615385,8533.754739165219,16010.5,6217.0,23742.0,701.0,29186.0,1.547421551272976,-1.1242786398263427,-3.789561257387201e-18,0.5526005185506295,-0.6959866462303914,0.17455781708012602,-0.000998893776532889,-0.4662407972742778,0.42129987803388186,-0.8297642471727055,0.8671563775027845,209019.47203641222,100018.22811373397,108996.87090305504,0.0,4.37301962321058,0.9176247656016939,47.852154501862124,52.147845498137876,0.12,0.16,665.9032019596882,511.2270767153693,1.3025585542888534,0.08701137698962969
tmvd_Counting3,12.900786353442777,9.124087591240876,19.392372333548803,2.913350938034372,10.268284742307927,11.0,4880.363636363636,1686.1717587482005,1045.6019816986918,0.21424673643330622,1690.1571524565402,4734.0,4056.0,5802.0,3094.0,6576.0,2183.076923076923,522.9498375029661,2109.0,1709.8,2609.000000000001,1557.0,3220.0,1.448190410625382,0.21514448293293365,1.459393300838764,1.260018160009284,1.6152552527094435,0.9942855136043763,1.7835957793839754,14523.26923076923,8671.447304261943,13867.5,5917.0,23186.0,345.0,28725.0,1.1614129439119456,-1.2020559325290714,1.0421293457814803e-17,0.5177619992977588,-0.6760779903394587,0.16371800332580802,-0.05139453583777393,-0.3749059172999133,0.38257632639394434,-0.8163604722875861,0.9003047556469623,83413.93923793685,44279.76271667182,39129.10639510234,0.0,5.0701261626840415,1.1316323523865133,53.08759510614346,46.91240489385653,0.08695652173913043,0.21739130434782608,596.1517424280498,470.09326734170526,1.2681563082134384,0.09531017980432521
tmvd_Math,12.004088776541318,7.947019867549669,15.97444089456869,2.4159965873451537,8.027421027019022,10.0,5212.4,1751.2071885656335,1092.3573774182148,0.20956898500080862,1751.7161109418767,5166.0,4289.6,5750.4,3756.0,7550.0,2672.5555555555557,609.7557090272776,2599.0,2178.6,3112.0,1804.0,3928.0,1.6021028006228242,0.3647732456650311,1.6118138208441943,1.412257067455167,1.6751336387319156,1.0412775738539664,2.520870556774094,14046.238095238095,8149.076523226781,13630.0,5638.0,22046.0,1318.0,27380.0,1.7149089149495231,-1.122434956510718,-2.2737367544323207e-17,0.5396843608105101,-0.11971719494453215,0.22094591743904823,0.003086399569369995,-0.4339564161024902,0.3662648689277725,-0.8570790206883784,0.8172415726679946,243132.4305388952,182755.92296721574,60374.17163942458,0.0,2.33593225486573,3.027054748820361,75.16795617708132,24.832043822918685,0.13138686131386862,0.17518248175182483,619.1452391486941,503.1139698583877,1.2306262124324752,0.10536051565782678
tmvd_Reading,13.576801737014325,7.757951900698216,18.51851851851852,3.561335795969533,10.760566617820302,11.0,4764.181818181818,1836.636719659062,1360.487200045485,0.2855657596553894,1890.8185529024195,4642.0,3420.0,5432.0,3240.0,7734.0,2170.5,567.0494540455297,2052.0,1673.6,2604.6,1566.0,3544.0,1.5151790685733066,0.25857455433820264,1.482816523102902,1.3323426905447553,1.7412762408188156,1.085429309064688,1.997137824050589,14720.96,8211.371498014201,14951.0,5792.600000000001,23015.600000000006,1606.0,28551.0,1.2646215400496268,-1.0473029382165127,4.736951571734001e-18,0.5212547898396152,-0.6815931434419076,0.07287419919852983,-0.004308584306906456,-0.4095919511829529,0.3861745861669177,-0.8433731196530857,0.8864603802488237,109107.7401383293,81186.17268771397,27918.30608293159,0.0,3.2613676837379764,2.9079906369157813,74.41140235716612,25.58859764283387,0.08450704225352114,0.16901408450704228,649.3491395235693,538.4454893487361,1.2059700607929207,0.09531017980432521
tmvd_Relax,13.551706041257155,4.965243296921549,19.35483870967742,3.8780988651271597,14.38959541275587,11.6,5009.310344827586,2952.461394449432,2213.670958065503,0.4419113222544199,2953.5450370214917,4142.0,3538.0,6209.200000000001,3100.0,12084.0,2599.5,1556.5444672644044,2079.0,1801.0,2795.0,1665.0,9039.0,1.564072923896307,0.8308399857965637,1.337694287756141,1.1915238199210123,1.5837959707435432,1.0157072025978373,5.1267660874218315,38346.813559322036,21615.594883916077,36694.0,20107.600000000002,62909.600000000006,549.0,74237.0,4.355969694541682,-3.407238957736631,-3.524291969370097e-17,0.7415491159253331,9.27520222464149,0.8349353266795181,0.006899968663827529,-0.31788005222489535,0.33211984959104096,-1.007878638791745,0.7984592067719046,621974.0463366047,552378.9606677387,69593.13048539618,0.0,1.9551834698779482,7.937262727154558,88.81089176262384,11.189108237376162,0.0703125,0.1640625,1043.8527366033418,1193.2621478834517,0.8747891135697845,0.09836662449326594
tmvd_Speaking,13.69453447078744,10.00667111407605,19.46787800129786,3.0397515504614105,9.461206887221808,12.0,4591.5,1524.7769000877875,964.7062160747869,0.2101069837906538,1525.0047988001993,4355.0,3812.0,5491.6,3082.0,5996.0,2301.7272727272725,649.9067193079734,2125.0,1712.0,2838.0,1583.0,3713.0,1.5151166620219745,0.30162509175728563,1.5012354156209207,1.297620363323004,1.640820493595026,1.1292335513661445,2.3720711457450268,15475.92,8557.827551055232,16312.0,6850.000000000001,24577.200000000004,1224.0,28773.0,1.6697345774300743,-1.3701294180859884,-1.8947806286936004e-17,0.5227000510982731,-0.04071070047700376,0.23597038313492633,-0.042177925535011075,-0.36143580855392027,0.39128754011499256,-0.7631240845675915,0.8193272924778674,55002.766389155484,40378.66375099865,14622.346453993721,0.0,1.7561841631187118,2.761435305752193,73.41440384550161,26.585596154498397,0.08163265306122448,0.2040816326530612,539.0900429243386,454.1603732472695,1.1870036988692292,0.08701137698962969
tmvd_Stroop,14.253689444959699,7.694280584765324,19.5822454308094,3.75958521857089,11.887964846044078,12.0,4570.0,2272.9057529918546,1412.659194568881,0.3091157974986611,2273.6272181852346,4154.0,3372.0,5549.200000000001,3064.0,7798.0,2096.6153846153848,614.2975398417459,1787.0,1650.4,2709.000000000001,1517.0,3313.0,0.7418599880169653,0.295803648822536,0.6442532546255604,0.4599680716567067,1.0525570979920391,0.4382358670682722,1.3211124840209503,15403.111111111111,8718.329577234617,15554.0,7257.4,24796.0,924.0,29123.0,0.9781615691527472,-1.2701367618901906,-9.473903143468003e-19,0.3360912201794635,2.8112368861424093,-0.3516012563926371,-0.013441470502141166,-0.14733780887528314,0.10999343834647524,-0.5171066697847903,0.6046675072177564,282981.53141719586,242100.14736993855,40876.21848812848,0.0,5.165559128822842,5.922762827002962,85.55490018956888,14.445099810431106,0.08163265306122448,0.16326530612244897,803.5935354692281,628.8098754823529,1.2779594704246662,0.14403768319701937
tmvd_Video1,14.883985370114651,3.8402457757296466,19.801980198019802,3.858775555229004,15.961734422290155,12.485549132947977,4512.388888888889,2939.8422692660342,2174.787541063594,0.4819592447846631,2941.1607621093117,3658.0,3280.0,5604.0,3030.0,15624.0,2135.74358974359,916.3271366893308,1747.0,1637.8,2753.8,1538.0,6646.0,1.6100259147381144,0.530871824035966,1.4749000798946799,1.3359809580040585,1.7098918934073386,1.185872769235107,4.363167016210456,47891.246753246756,23261.2184660118,49548.0,25999.4,71024.2,2013.0,85307.0,3.5948362591381016,-3.3381323300804246,-5.980059094027202e-17,0.6937456059146999,5.651704511244297,0.15664829275212536,-0.022559750746125224,-0.4149866869216998,0.43398113088463425,-0.8516151062578695,0.8997061123617295,1440623.2323429675,1363228.4652184623,77392.7865100206,0.0,1.9806144848595357,17.614412488455308,94.62781862913911,5.372181370860895,0.09375,0.1640625,1039.3912021084304,1147.2475230671337,0.9059868783413431,0.07710573343377813
